OBJECTID	TARGET_FID	LON	LAT	MAX_MMI
1939	10352	-121.9218183	39.04367366	4.4
1940	8057	-119.6760301	37.63456121	4.6
1941	11976	-121.9218183	40.01367269	3.7
1942	10240	-121.5624922	38.97387013	4.2
1943	1237	-117.5181661	33.32213838	5.0
1944	1132	-116.5319266	33.24545522	5.5
1945	3237	-115.0047906	34.58724206	2.6
1946	4962	-116.3522635	35.68912602	6.5
1947	7494	-118.1488941	37.27801331	8.1
1948	4578	-119.5861986	35.46994406	5.0
1949	2494	-119.2256193	34.14334148	6.0
1950	7032	-117.9692311	36.99155291	8.1
1951	5659	-116.262432	36.12568658	6.7
1952	2369	-120.0374959	34.05870673	3.5
1953	2070	-115.6336113	33.84441261	3.3
1954	10135	-120.5743454	38.90399773	4.6
1955	2422	-115.2742852	34.06794862	2.9
1956	5661	-116.0903074	36.11936339	6.2
1957	8847	-121.6523237	38.13086661	6.6
1958	10464	-122.2811444	39.11340829	4.3
1959	10805	-122.9099651	39.32219839	5.8
1960	7934	-120.3048508	37.56338767	5.8
1961	11264	-123.3591228	39.59961844	6.8
1962	3357	-114.6454645	34.66116407	
1963	567	-115.1844537	32.86900579	3.3
1964	14892	-120.4845138	41.71195789	2.8
1965	3821	-114.6611079	34.95634178	5.0
1966	5773	-116.4420951	36.19821225	6.5
1967	5025	-121.1133345	35.76205328	4.2
1968	5965	-120.0353562	36.34306217	5.1
1969	8755	-119.496367	38.06017072	4.2
1970	6574	-117.4302419	36.70400952	7.0
1971	1709	-116.8014212	33.62029027	5.1
1972	2960	-119.0472094	34.43920062	7.5
1973	5060	-117.9692311	35.76205328	7.1
1974	14660	-120.4845138	41.57769967	3.2
1975	7451	-122.0116498	37.27801331	8.2
1976	11843	-123.4489543	39.94483687	6.8
1977	12569	-120.7540084	40.35681087	4.0
1978	3568	-116.5319266	34.80881039	6.6
1979	14990	-122.1014814	41.77898207	3.4
1980	4921	-120.0353562	35.68912602	4.4
1981	14157	-123.9879435	41.30834436	5.6
1982	5719	-121.2929976	36.19821225	5.6
1983	15234	-121.023503	41.91282048	2.2
1984	8985	-119.6760301	38.20149409	3.9
1985	10923	-122.7303021	39.39165705	3.8
1986	2299	-115.9031059	33.99350188	3.6
1987	2861	-117.5200734	34.36508134	6.8
1988	6554	-119.2268724	36.70400952	5.9
1989	7356	-120.1251877	37.20649991	4.4
1990	7832	-119.0472094	37.49214606	5.8
1991	1718	-115.9929374	33.62029027	3.9
1992	6670	-119.2268724	36.77599673	5.8
1993	1597	-116.4420951	33.54545285	5.3
1994	4701	-118.9573779	35.54307135	6.5
1995	10703	-121.6523237	39.25267069	4.2
1996	11063	-120.5743454	39.46104663	3.9
1997	11030	-123.5387858	39.46104663	7.0
1998	1101	-119.3610141	33.23114266	
1999	6544	-120.1251877	36.70400952	5.0
2000	3806	-115.9929374	34.95619266	6.5
2001	15355	-120.5742589	41.96970258	1.8
2002	14051	-123.0896282	41.24083088	5.0
2003	7330	-122.4448146	37.20901076	7.2
2004	3209	-117.5200734	34.58724206	6.5
2005	4917	-120.3946823	35.68912602	6.0
2006	5740	-119.4065355	36.19821225	6.3
2007	8761	-118.9573779	38.06017072	4.7
2008	5730	-120.3048508	36.19821225	5.9
2009	2620	-118.3285572	34.21664596	7.5
2010	10563	-123.800204	39.18587754	8.5
2011	13013	-122.550639	40.63007062	4.0
2012	7951	-118.7777148	37.56338767	6.7
2013	6920	-117.6099049	36.91976847	7.2
2014	1845	-115.0047906	33.69506275	2.8
2015	8754	-119.5861986	38.06017072	4.2
2016	11954	-123.8981119	40.01367269	7.9
2017	4803	-120.2150193	35.61613202	4.2
2018	12667	-122.3709759	40.42523013	2.7
2019	6319	-119.496367	36.55983269	5.2
2020	12444	-121.5624922	40.28832212	2.3
2021	5755	-118.0590626	36.19821225	7.4
2022	14168	-122.9997966	41.30834436	4.8
2023	11853	-122.550639	39.94483687	4.1
2024	10567	-123.4489543	39.18307398	7.1
2025	5862	-118.8675463	36.2706708	6.7
2026	14403	-122.7303021	41.44316177	3.9
2027	15320	-123.7186093	41.97137061	2.9
2028	3329	-117.1607473	34.66116407	6.1
2029	13952	-121.5624922	41.17324759	3.2
2030	11860	-121.9218183	39.94483687	3.7
2031	2279	-117.6997365	33.99350188	6.8
2032	5493	-120.7540084	36.05309384	5.8
2033	4259	-116.9810842	35.25016306	6.9
2034	11757	-120.7540084	39.87593172	3.7
2035	2049	-117.5200734	33.84441261	6.4
2036	4822	-118.5082202	35.61613202	6.7
2037	1123	-117.3404104	33.24545522	5.8
2038	3067	-119.8556931	34.51325422	5.5
2039	11180	-120.4845138	39.53036711	3.9
2040	6889	-120.3946823	36.91976847	5.1
2041	6918	-117.789568	36.91976847	7.5
2042	3356	-114.735296	34.66116407	
2043	5543	-116.262432	36.05309384	6.4
2044	6564	-118.3285572	36.70400952	8.4
2045	11741	-122.1913129	39.87593172	4.2
2046	15224	-121.9218183	41.91282048	3.1
2047	2135	-120.2111022	33.92231302	
2048	13355	-123.0896282	40.83428469	3.5
2049	11284	-121.5624922	39.59961844	4.6
2050	7449	-122.1913129	37.27801331	8.3
2051	3678	-117.0709158	34.88253456	6.5
2052	12992	-124.3990888	40.60809204	
2053	2389	-118.2387256	34.06794862	8.0
2054	13955	-121.2929976	41.17324759	3.0
2055	3408	-120.4845138	34.73502021	4.0
2056	12071	-123.8082804	40.08243916	7.6
2057	2287	-116.9810842	33.99350188	6.4
2058	1261	-115.3641167	33.32055167	3.3
2059	10460	-122.6404705	39.11340829	5.3
2060	14191	-120.9336715	41.30834436	3.1
2061	13348	-123.7184489	40.83428469	5.2
2062	2846	-118.8675463	34.36508134	8.0
2063	6178	-121.7421552	36.48764317	5.6
2064	5411	-117.6997365	35.98043408	7.3
2065	14970	-123.8981119	41.77898207	3.7
2066	15328	-122.9997324	41.97475647	3.3
2067	451	-115.1844537	32.793523	3.3
2068	4048	-115.0946221	35.10331038	2.5
2069	11510	-122.1014814	39.73791355	4.7
2070	12340	-120.4845138	40.2197639	4.1
2071	15351	-120.933534	41.96984827	2.0
2072	7465	-120.7540084	37.27801331	5.9
2073	8961	-121.8319868	38.20149409	6.5
2074	1250	-116.3522635	33.32055167	4.8
2075	11386	-122.8201336	39.6688006	4.8
2076	14402	-122.8201336	41.44316177	4.3
2077	803	-114.8251276	33.0197787	2.9
2078	8375	-122.3709759	37.84767304	7.9
2079	8987	-119.496367	38.20149409	3.8
2080	8064	-119.0472094	37.63456121	5.9
2081	15117	-121.1133345	41.84593627	2.3
2082	531	-118.4183887	32.86900579	
2083	1939	-116.9810842	33.76977022	8.5
2084	12795	-121.2929976	40.49357985	2.6
2085	9773	-121.8319868	38.69396768	5.1
2086	4241	-118.5980518	35.25016306	7.0
2087	7726	-118.1488941	37.42083643	7.7
2088	7151	-117.6997365	37.06326967	7.4
2089	798	-115.2742852	33.0197787	3.3
2090	3897	-118.2387256	35.02978462	6.9
2091	8969	-121.1133345	38.20149409	4.5
2092	4110	-119.9455247	35.17676988	4.4
2093	200	-116.8912527	32.64236512	3.4
2094	11401	-121.4726607	39.6688006	4.5
2095	3894	-118.5082202	35.02978462	7.5
2096	12104	-120.84384	40.08243916	3.9
2097	5050	-118.8675463	35.76205328	5.6
2098	3082	-118.5082202	34.51325422	8.1
2099	4936	-118.6878833	35.68912602	5.7
2100	8302	-118.5082202	37.77670394	7.3
2101	3698	-115.2742852	34.88253456	2.5
2102	14417	-121.4726607	41.44316177	3.0
2103	14172	-122.6404705	41.30834436	3.5
2104	7224	-121.5624922	37.13491868	8.0
2105	15219	-122.3709759	41.91282048	3.2
2106	2779	-114.4658014	34.29089643	
2107	3787	-117.6997365	34.95619266	6.1
2108	5189	-116.8014212	35.83491374	6.7
2109	7794	-122.4608075	37.49214606	8.0
2110	5956	-120.84384	36.34306217	5.4
2111	1716	-116.1726005	33.62029027	5.5
2112	1020	-116.1726005	33.17029419	7.0
2113	10025	-120.0353562	38.8340565	4.8
2114	12554	-122.1014814	40.35681087	2.6
2115	10251	-120.5743454	38.97387013	4.5
2116	14307	-120.9336715	41.37578799	3.1
2117	5500	-120.1251877	36.05309384	5.0
2118	14644	-121.9218183	41.57769967	3.5
2119	7331	-122.3709759	37.20649991	7.5
2120	8984	-119.7658616	38.20149409	3.9
2121	3453	-116.4420951	34.73502021	6.4
2122	7601	-118.9573779	37.34945884	6.2
2123	10949	-120.3946823	39.39165705	3.7
2124	2365	-120.3946823	34.06794862	1.5
2125	5163	-119.1370409	35.83491374	5.8
2126	11519	-121.2929976	39.73791355	4.2
2127	6674	-118.8675463	36.77599673	6.9
2128	8511	-120.5743454	37.9185739	4.8
2129	12339	-120.5743454	40.2197639	4.1
2130	10219	-123.4489543	38.97387013	7.3
2131	11172	-121.2031661	39.53036711	4.8
2132	558	-115.9929374	32.86900579	4.1
2133	13602	-121.7421552	40.97007905	3.2
2134	8263	-122.0116498	37.77670394	7.0
2135	15099	-122.7303021	41.84593627	3.4
2136	214	-115.6355409	32.66722739	
2137	7020	-119.0472094	36.99155291	6.2
2138	7797	-122.1913129	37.49214606	8.4
2139	13248	-122.2811444	40.76628298	3.3
2140	2255	-119.8556931	33.99350188	3.0
2141	12422	-123.5387858	40.28832212	6.2
2142	14414	-121.7421552	41.44316177	3.4
2143	4708	-118.3285572	35.54307135	6.6
2144	6094	-118.8675463	36.41538631	6.9
2145	8532	-118.6878833	37.9185739	6.2
2146	14400	-122.9997966	41.44316177	4.2
2147	11636	-121.2031661	39.80695727	4.0
2148	6914	-118.1488941	36.91976847	8.6
2149	15218	-122.4608075	41.91282048	3.2
2150	2660	-114.735296	34.21664596	
2151	10699	-122.0116498	39.25267069	4.5
2152	4952	-117.2505788	35.68912602	7.0
2153	12418	-123.8981119	40.28832212	7.9
2154	11649	-120.0402781	39.80701532	3.9
2155	3460	-115.8132744	34.73502021	6.0
2156	659	-117.3162565	32.94800291	4.9
2157	4737	-115.7234428	35.54307135	6.1
2158	2250	-120.3034459	33.99670737	
2159	10109	-122.9099651	38.90399773	6.5
2160	13377	-121.1133345	40.83428469	2.9
2161	12661	-122.9099651	40.42523013	3.7
2162	6215	-118.4183887	36.48764317	7.7
2163	10246	-121.023503	38.97387013	5.1
2164	13250	-122.1014814	40.76628298	3.2
2165	2080	-114.735296	33.84441261	
2166	14746	-123.1794597	41.64486375	4.0
2167	199	-116.9810842	32.64236512	6.0
2168	14305	-121.1133345	41.37578799	3.0
2169	6643	-121.6523237	36.77599673	7.5
2170	7710	-119.5861986	37.42083643	4.4
2171	8608	-122.2811444	37.98940647	7.5
2172	3117	-115.3641167	34.51325422	2.8
2173	12338	-120.6641769	40.2197639	4.1
2174	14659	-120.5743454	41.57769967	3.2
2175	8966	-121.3828291	38.20149409	6.3
2176	5495	-120.5743454	36.05309384	5.6
2177	7130	-119.5861986	37.06326967	4.2
2178	2398	-117.4302419	34.06794862	6.9
2179	4051	-114.8264263	35.10224416	
2180	1601	-116.082769	33.54545285	5.5
2181	2490	-119.5628941	34.10659453	4.3
2182	4722	-117.0709158	35.54307135	7.0
2183	3422	-119.2268724	34.73502021	7.1
2184	8033	-121.8319868	37.63456121	7.0
2185	13819	-123.0896282	41.10559451	4.1
2186	9549	-121.1133345	38.55360398	3.8
2187	3090	-117.789568	34.51325422	7.1
2188	9992	-122.9997966	38.8340565	7.0
2189	12108	-120.4845138	40.08243916	3.9
2190	12802	-120.6641769	40.49357985	2.6
2191	686	-114.9149591	32.94442438	3.0
2192	7834	-118.8675463	37.49214606	6.4
2193	11851	-122.7303021	39.94483687	4.4
2194	3472	-114.735296	34.73502021	
2195	14770	-121.023503	41.64486375	2.7
2196	15213	-122.9099651	41.91282048	3.4
2197	7495	-118.0590626	37.27801331	8.1
2198	12644	-124.433622	40.42683428	8.5
2199	4227	-119.8556931	35.25016306	4.5
2200	8513	-120.3946823	37.9185739	5.0
2201	15228	-121.5624922	41.91282048	3.0
2202	14184	-121.5624922	41.30834436	3.2
2203	14273	-123.9879435	41.37578799	5.4
2204	6084	-119.7658616	36.41538631	4.6
2205	6527	-121.6523237	36.70400952	7.7
2206	1698	-117.789568	33.62029027	5.6
2207	6789	-118.9573779	36.8479164	6.6
2208	10367	-120.5743454	39.04367366	4.2
2209	6079	-120.2150193	36.41538631	5.5
2210	11414	-120.3048508	39.6688006	4.0
2211	2157	-118.2387256	33.91898986	9.0
2212	3116	-115.4539483	34.51325422	2.8
2213	6999	-120.9336715	36.99155291	6.7
2214	11841	-123.6286173	39.94483687	7.3
2215	2966	-118.5082202	34.43920062	8.1
2216	13496	-120.84384	40.90221672	3.0
2217	10119	-122.0116498	38.90399773	4.7
2218	11048	-121.9218183	39.46104663	4.6
2219	7135	-119.1370409	37.06326967	5.8
2220	13373	-121.4726607	40.83428469	2.9
2221	6312	-120.1251877	36.55983269	5.1
2222	12196	-122.9997966	40.15113624	4.6
2223	14155	-124.1638114	41.31256154	5.2
2224	3649	-119.6760301	34.88253456	5.2
2225	7022	-118.8675463	36.99155291	6.8
2226	12461	-120.0383259	40.2882997	4.2
2227	10952	-120.1251877	39.39165705	7.8
2228	9683	-119.5017362	38.61924372	5.0
2229	8261	-122.1913129	37.77670394	8.5
2230	14993	-121.8319868	41.77898207	3.2
2231	687	-114.8251276	32.94442438	2.9
2232	9754	-123.5271946	38.70842445	8.1
2233	8958	-122.1014814	38.20149409	7.5
2234	2956	-119.4065355	34.43920062	7.0
2235	4797	-120.7540084	35.61613202	4.4
2236	8865	-120.0353562	38.13086661	3.8
2237	10340	-122.9997966	39.04367366	6.9
2238	6175	-121.9905068	36.49137036	6.1
2239	13011	-122.7303021	40.63007062	2.6
2240	14171	-122.7303021	41.30834436	3.8
2241	14645	-121.8319868	41.57769967	3.4
2242	8041	-121.1133345	37.63456121	5.5
2243	11953	-123.9879435	40.01367269	8.0
2244	15097	-122.9099651	41.84593627	6.0
2245	7828	-119.4065355	37.49214606	4.8
2246	8875	-119.1370409	38.13086661	3.8
2247	8864	-120.1251877	38.13086661	3.8
2248	2427	-114.8251276	34.06794862	4.8
2249	4626	-115.276855	35.46784157	3.0
2250	9678	-119.9455247	38.62382017	3.8
2251	14183	-121.6523237	41.30834436	3.3
2252	6449	-118.2387256	36.63195482	8.5
2253	5776	-116.1809811	36.19114441	6.3
2254	1245	-116.8014212	33.32055167	5.0
2255	12095	-121.6523237	40.08243916	3.8
2256	11762	-120.3048508	39.87593172	3.9
2257	15090	-123.5387858	41.84593627	3.6
2258	13711	-122.3709759	41.03787166	3.6
2259	2987	-116.6217581	34.43920062	5.8
2260	3555	-117.6997365	34.80881039	6.4
2261	8074	-118.1491767	37.63433561	7.4
2262	6690	-117.4302419	36.77599673	7.1
2263	13485	-121.8319868	40.90221672	3.2
2264	5749	-118.5980518	36.19821225	6.6
2265	8391	-120.9336715	37.84767304	5.3
2266	6418	-121.023503	36.63195482	5.9
2267	7111	-121.2929976	37.06326967	5.6
2268	5658	-116.3522635	36.12568658	6.4
2269	2177	-116.4420951	33.91898986	6.0
2270	1353	-117.5200734	33.39558348	5.1
2271	10582	-122.1014814	39.18307398	4.5
2272	7684	-121.9218183	37.42083643	8.0
2273	2998	-115.6336113	34.43920062	3.0
2274	1696	-117.9678553	33.62155469	5.7
2275	804	-114.735296	33.0197787	2.8
2276	5195	-116.262432	35.83491374	6.4
2277	10721	-120.0431434	39.25258431	6.3
2278	13000	-123.7184489	40.63007062	5.9
2279	13736	-120.1251877	41.03787166	2.7
2280	908	-115.8132744	33.09506866	5.0
2281	13607	-121.2929976	40.97007905	3.0
2282	5530	-117.4302419	36.05309384	7.0
2283	12337	-120.7540084	40.2197639	4.1
2284	2739	-118.0590626	34.29089643	7.0
2285	5962	-120.3048508	36.34306217	5.8
2286	797	-115.3641167	33.0197787	3.4
2287	6307	-120.5743454	36.55983269	6.2
2288	13834	-121.7421552	41.10559451	3.4
2289	4483	-117.6997365	35.39675021	6.8
2290	5027	-120.9336715	35.76205328	4.5
2291	8502	-121.3828291	37.9185739	6.0
2292	12303	-123.8082804	40.2197639	7.2
2293	10948	-120.4845138	39.39165705	3.8
2294	4237	-118.9573779	35.25016306	7.3
2295	5852	-119.7658616	36.2706708	6.5
2296	448	-115.4539483	32.793523	3.5
2297	15220	-122.2811444	41.91282048	3.1
2298	4590	-118.5082202	35.46994406	6.4
2299	6683	-118.0590626	36.77599673	8.3
2300	6994	-121.3828291	36.99155291	7.0
2301	2838	-119.5812535	34.37892171	6.0
2302	14298	-121.7421552	41.37578799	3.4
2303	9075	-122.0116498	38.27205313	6.5
2304	4012	-118.3285572	35.10331038	6.9
2305	10706	-121.3828291	39.25267069	3.6
2306	12785	-122.1913129	40.49357985	2.7
2307	5375	-120.9336715	35.98043408	5.5
2308	13358	-122.8201336	40.83428469	2.6
2309	4829	-117.8793995	35.61613202	7.0
2310	3236	-115.0946221	34.58724206	2.6
2311	2776	-114.735296	34.29089643	
2312	3791	-117.3404104	34.95619266	6.4
2313	2642	-116.3522635	34.21664596	5.4
2314	13814	-123.5387858	41.10559451	4.4
2315	8743	-120.5743454	38.06017072	4.1
2316	14995	-121.6523237	41.77898207	3.1
2317	9408	-123.3344102	38.50913957	8.2
2318	14517	-122.9099651	41.51046567	4.4
2319	14764	-121.5624922	41.64486375	3.0
2320	3813	-115.3641167	34.95619266	6.0
2321	9870	-123.5387858	38.76404647	9.0
2322	14533	-121.4726607	41.51046567	3.0
2323	2547	-114.4658014	34.14233	4.1
2324	5421	-116.8014212	35.98043408	6.7
2325	13368	-121.9218183	40.83428469	3.2
2326	4484	-117.6099049	35.39675021	6.9
2327	7501	-117.5535339	37.25062179	7.1
2328	11606	-123.890572	39.8116419	8.1
2329	4694	-119.5861986	35.54307135	5.1
2330	11043	-122.3709759	39.46104663	4.7
2331	2156	-118.3285572	33.91898986	6.4
2332	3109	-116.082769	34.51325422	5.7
2333	13831	-122.0116498	41.10559451	3.7
2334	12453	-120.7540084	40.28832212	4.1
2335	5948	-121.5624922	36.34306217	5.2
2336	1490	-115.6336113	33.47055056	3.5
2337	7154	-117.4302419	37.06326967	7.1
2338	9885	-122.1913129	38.76404647	5.7
2339	8500	-121.5624922	37.9185739	7.0
2340	10487	-120.2150193	39.11340829	3.9
2341	13272	-120.1251877	40.76628298	2.8
2342	1502	-114.5937874	33.5010964	
2343	7018	-119.2268724	36.99155291	5.6
2344	5837	-121.1133345	36.2706708	6.3
2345	3088	-117.9692311	34.51325422	7.5
2346	8301	-118.5980518	37.77670394	7.1
2347	13818	-123.1794597	41.10559451	4.0
2348	11281	-121.8319868	39.59961844	4.8
2349	8860	-120.4845138	38.13086661	4.6
2350	11640	-120.84384	39.80695727	3.7
2351	11974	-122.1014814	40.01367269	3.9
2352	12085	-122.550639	40.08243916	3.9
2353	9062	-123.1362039	38.30363857	8.0
2354	11395	-122.0116498	39.6688006	4.7
2355	11062	-120.6641769	39.46104663	4.0
2356	3588	-114.735296	34.80881039	
2357	4266	-116.3522635	35.25016306	6.7
2358	3790	-117.4302419	34.95619266	6.3
2359	4044	-115.4539483	35.10331038	6.1
2360	1471	-117.3404104	33.47055056	5.4
2361	5753	-118.2387256	36.19821225	7.1
2362	4567	-120.5743454	35.46994406	3.9
2363	10717	-120.3946823	39.25267069	3.7
2364	12660	-122.9997966	40.42523013	3.9
2365	9765	-122.550639	38.69396768	6.0
2366	3322	-117.789568	34.66116407	7.0
2367	8489	-122.550639	37.9185739	7.2
2368	8512	-120.4845138	37.9185739	5.0
2369	3880	-119.7658616	35.02978462	4.8
2370	13611	-120.9336715	40.97007905	3.0
2371	6214	-118.5082202	36.48764317	7.5
2372	1931	-117.6997365	33.76977022	5.5
2373	5650	-117.0709158	36.12568658	6.8
2374	529	-118.5712155	32.88250258	
2375	6435	-119.496367	36.63195482	5.1
2376	13343	-124.1676065	40.83428469	7.8
2377	7110	-121.3828291	37.06326967	6.1
2378	4794	-121.023503	35.61613202	6.2
2379	1113	-118.271291	33.27398042	3.7
2380	6580	-116.8916037	36.7037267	6.7
2381	3819	-114.8251276	34.95619266	
2382	9890	-121.7421552	38.76404647	5.4
2383	11298	-120.3048508	39.59961844	3.9
2384	7939	-119.8556931	37.56338767	4.0
2385	5742	-119.2268724	36.19821225	6.4
2386	5853	-119.6760301	36.2706708	5.2
2387	11876	-120.4845138	39.94483687	3.8
2388	2646	-115.9929374	34.21664596	6.3
2389	4385	-116.082769	35.32348985	6.5
2390	217	-115.3719617	32.67684009	3.4
2391	6895	-119.8556931	36.91976847	4.9
2392	13703	-123.0896282	41.03787166	3.9
2393	4688	-120.1251877	35.54307135	4.3
2394	7699	-120.5743454	37.42083643	5.8
2395	8765	-118.6313489	38.03323571	6.0
2396	7228	-121.2031661	37.13491868	5.4
2397	3570	-116.3522635	34.80881039	6.5
2398	8032	-121.9218183	37.63456121	7.5
2399	10363	-120.9336715	39.04367366	3.8
2400	6656	-120.4845138	36.77599673	5.6
2401	9889	-121.8319868	38.76404647	5.2
2402	5156	-119.7658616	35.83491374	4.9
2403	7227	-121.2929976	37.13491868	5.4
2404	1474	-117.0709158	33.47055056	5.4
2405	2198	-114.5614054	33.91748599	
2406	5048	-119.0472094	35.76205328	5.8
2407	3767	-119.496367	34.95619266	5.5
2408	15010	-120.3048508	41.77898207	2.1
2409	4332	-120.84384	35.32348985	4.0
2410	3810	-115.6336113	34.95619266	6.2
2411	5516	-118.6878833	36.05309384	6.1
2412	5774	-116.3522635	36.19821225	6.4
2413	3346	-115.6336113	34.66116407	5.7
2414	6298	-121.3828291	36.55983269	6.3
2415	11265	-123.2692912	39.59961844	6.7
2416	1253	-116.082769	33.32055167	6.5
2417	4137	-117.5200734	35.17676988	6.6
2418	11736	-122.6404705	39.87593172	4.3
2419	4906	-121.3548345	35.69776804	4.4
2420	8749	-120.0353562	38.06017072	3.8
2421	14299	-121.6523237	41.37578799	3.3
2422	6804	-117.6099049	36.8479164	7.2
2423	2537	-115.3641167	34.14233	2.9
2424	10140	-120.1251877	38.90399773	4.0
2425	1501	-114.6505544	33.47326129	3.1
2426	7731	-117.7384255	37.3898076	7.3
2427	12224	-120.4845138	40.15113624	4.0
2428	9528	-122.9997966	38.55360398	8.1
2429	14781	-120.0395245	41.64483984	1.9
2430	2996	-115.8132744	34.43920062	5.5
2431	4393	-115.3641167	35.32348985	6.0
2432	3213	-117.1607473	34.58724206	7.0
2433	7724	-118.3285572	37.42083643	7.1
2434	2372	-119.7660178	34.06781107	3.3
2435	7795	-122.3709759	37.49214606	8.5
2436	12322	-122.1014814	40.2197639	3.1
2437	683	-115.1844537	32.94442438	3.2
2438	13470	-123.1794597	40.90221672	3.6
2439	10708	-121.2031661	39.25267069	4.0
2440	3797	-116.8014212	34.95619266	6.9
2441	8303	-118.4183887	37.77670394	7.2
2442	8047	-120.5743454	37.63456121	6.0
2443	12413	-124.3472696	40.28832212	8.5
2444	5522	-118.1488941	36.05309384	7.1
2445	5892	-116.2102173	36.2400857	6.3
2446	6771	-120.5743454	36.8479164	5.8
2447	1572	-118.6481871	33.5128419	3.2
2448	12768	-123.7184489	40.49357985	6.3
2449	9534	-122.4608075	38.55360398	7.1
2450	9188	-122.2811444	38.34254367	8.4
2451	5777	-116.1190856	36.16865683	6.4
